Market Day,Central ActualLoad (MWh),Central MTLF (MWh),East ActualLoad (MWh),East MTLF (MWh),MISO ActualLoad (MWh),MISO ISO MTLF (MWh),MISO MTLF (MWh),Midwest ISO ActualLoad (MWh),Midwest ISO MTLF (MWh),North ActualLoad (MWh),North MTLF (MWh),South ActualLoad (MWh),South MTLF (MWh),West ActualLoad (MWh),West MTLF (MWh)
06/08/2011,29852.1404167,29864.7916667,29354.14125,29708.5416667,,,,78040.0554167,78488.2916667,,,,,18833.77375,18914.9583333
06/09/2011,28624.6125,29072.3333333,22909.0204167,25473.2916667,,,,66994.40125,71329.9583333,,,,,15460.7683333,16784.3333333
06/10/2011,27427.2558333,27803.3333333,20218.6354167,21629.6666667,,,,62596.5920833,64320.25,,,,,14950.7008333,14887.25
06/11/2011,23151.0041667,23800.0833333,18495.675,18789.25,,,,55164.2754167,55741.75,,,,,13517.59625,13152.4166667
06/12/2011,20619.6754167,20748.4166667,16943.1870833,17811.875,,,,50637.6283333,51768.7083333,,,,,13074.7658333,13208.4166667
06/13/2011,22131.3645833,22261.6666667,20732.5395833,21174.2916667,,,,58129.4708333,58798.4583333,,,,,15265.5666667,15362.5
06/14/2011,22218.7991667,22600.3333333,21173.1404167,21420.6666667,,,,59022.6120833,59608.9583333,,,,,15630.6725,15587.9583333
06/15/2011,22840.2670833,22569.0416667,20801.78375,21211.2916667,,,,59339.6966667,59512.75,,,,,15697.6458333,15732.4166667
06/16/2011,24167.40125,24107.0,21377.8091667,21876.1666667,,,,61819.8495833,62436.1666667,,,,,16274.6391667,16453.0
06/17/2011,24642.13375,25557.5416667,22071.1183333,22285.5416667,,,,63616.2016667,64451.7916667,,,,,16902.9495833,16608.7083333
06/18/2011,22504.8920833,24493.8333333,20713.82,21206.5833333,,,,58457.7383333,61423.125,,,,,15239.02625,15722.7083333
06/19/2011,21907.8783333,23709.0416667,19459.1404167,20132.5416667,,,,56379.79875,59146.0416667,,,,,15012.78,15304.4583333
06/20/2011,25609.3645833,26245.625,22556.0770833,23997.125,,,,64979.8970833,67493.8333333,,,,,16814.4554167,17251.0833333
06/21/2011,26236.9566667,27235.4583333,24842.5358333,24307.7083333,,,,67857.9083333,68368.625,,,,,16778.4158333,16825.4583333
06/22/2011,24492.69,25112.9583333,23921.5995833,25022.7916667,,,,64290.55875,65974.4166667,,,,,15876.2691667,15838.6666667
06/23/2011,23216.6520833,22811.9166667,21901.9020833,22632.3333333,,,,60294.1804167,60790.1666667,,,,,15175.62625,15345.9166667
06/24/2011,22157.8591667,22172.0,20585.4166667,21133.0416667,,,,57959.6441667,58627.1666667,,,,,15216.3683333,15322.125
06/25/2011,21275.2554167,21172.4166667,18950.415,20137.375,,,,54185.67875,55539.2083333,,,,,13960.0083333,14229.4166667
06/26/2011,21276.1195833,21927.2916667,19164.10875,19088.9166667,,,,54657.0479167,55261.375,,,,,14216.8195833,14245.1666667
06/27/2011,24094.1054167,25757.9583333,22497.6795833,23773.9166667,,,,63236.6033333,66335.375,,,,,16644.8183333,16803.5
06/28/2011,25056.7370833,24688.9583333,22603.955,23679.4583333,,,,64254.2525,65077.4583333,,,,,16593.5604167,16709.0416667
06/29/2011,24912.1041667,24220.1666667,22298.7533333,23360.2916667,,,,65201.7925,65055.0833333,,,,,17990.935,17474.625
06/30/2011,26530.5470833,25485.0416667,23504.3020833,23960.0833333,,,,70836.3870833,69023.0,,,,,20801.5379167,19577.875
07/01/2011,26759.0520833,27312.625,24565.7166667,26848.5833333,,,,72432.9829167,75764.6666667,,,,,21108.2141667,21603.4583333
07/02/2011,26221.3766667,26681.7083333,24310.9770833,25835.6666667,,,,67569.0570833,70575.875,,,,,17036.7033333,18058.5
07/03/2011,24794.4079167,25471.5416667,21530.8525,22584.7916667,,,,61953.2566667,63439.4166667,,,,,15627.99625,15383.0833333
07/04/2011,22901.3979167,23756.9166667,20935.4754167,21852.7916667,,,,60494.1041667,61471.3333333,,,,,16657.2308333,15861.625
07/05/2011,26365.20375,25823.9166667,25235.1729167,25832.25,,,,70089.4558333,69826.375,,,,,18489.0791667,18170.2083333
07/06/2011,27870.8345833,26897.9583333,26029.2558333,26550.25,,,,72720.0654167,71719.4583333,,,,,18819.975,18271.25
07/07/2011,27103.5666667,27556.0833333,23816.9133333,25438.5833333,,,,69737.7954167,71805.0833333,,,,,18817.3154167,18810.4166667
07/08/2011,26368.0283333,26328.875,24630.3445833,25023.2916667,,,,70567.9029167,70566.0416667,,,,,19569.53,19213.875
07/09/2011,25599.0625,24807.2083333,23469.4566667,23920.125,,,,67395.0070833,66973.625,,,,,18326.4879167,18246.2916667
07/10/2011,26884.78875,25818.7916667,24676.4183333,25124.5833333,,,,70277.7775,70203.7083333,,,,,18716.5704167,19260.3333333
07/11/2011,31799.1008333,30815.0416667,26517.0325,29758.625,,,,78153.6883333,81866.0833333,,,,,19837.555,21292.4166667
07/12/2011,31038.9033333,30606.75,26479.88875,27673.25,,,,75295.6795833,76569.3333333,,,,,17776.8875,18289.3333333
07/13/2011,27552.7520833,27794.0416667,23610.13625,24407.5,,,,68419.7695833,69233.2916667,,,,,17256.88125,17031.75
07/14/2011,26510.8145833,25874.875,23123.6566667,23653.625,,,,66889.06625,67262.0,,,,,17254.595,17733.5
07/15/2011,27014.6454167,26656.1666667,24656.61,24371.9166667,,,,70088.7125,70228.625,,,,,18417.4570833,19200.5416667
07/16/2011,26224.0066667,26148.75,24440.4016667,24655.125,,,,69166.3154167,69874.4166667,,,,,18501.9070833,19070.5416667
07/17/2011,27667.255,26971.5,26554.18,26459.75,,,,74303.4808333,73233.2916667,,,,,20082.0458333,19802.0416667
07/18/2011,30795.0479167,29799.6666667,30213.385,30510.1666667,,,,83689.1141667,82855.3333333,,,,,22680.68125,22545.5
07/19/2011,32156.08125,31090.0416667,30744.70875,31486.5416667,,,,85792.83375,85054.625,,,,,22892.04375,22478.0416667
07/20/2011,32610.4004167,32294.2083333,31474.7358333,31931.3333333,,,,87054.5408333,86724.4583333,,,,,22969.4045833,22498.9166667
07/21/2011,33186.6883333,33088.8333333,32628.7695833,32286.0,,,,86283.8008333,85941.5833333,,,,,20468.3429167,20566.75
07/22/2011,32932.905,32640.1666667,28048.7475,30096.3333333,,,,81468.16625,82768.2083333,,,,,20486.51375,20031.7083333
07/23/2011,30759.2316667,30154.875,25749.3354167,27122.9166667,,,,74734.6245833,76442.625,,,,,18226.0575,19164.8333333
07/24/2011,27502.6504167,29085.0416667,24915.06625,26003.1666667,,,,69283.9670833,72677.2083333,,,,,16866.2504167,17589.0
07/25/2011,29141.1354167,30024.2916667,27637.57375,27222.5,,,,76335.8083333,76111.0833333,,,,,19557.0991667,18864.2916667
07/26/2011,30359.54125,30006.3333333,26442.7791667,27356.1666667,,,,76828.6508333,77153.9166667,,,,,20026.3304167,19791.4166667
07/27/2011,31204.40375,30238.4166667,24519.9266667,26628.6666667,,,,76212.9608333,77359.625,,,,,20488.6304167,20492.5416667
07/28/2011,32051.31125,30916.5833333,27367.74,28022.3333333,,,,79737.08625,79060.0,,,,,20318.035,20121.0833333
07/29/2011,30755.5241667,30440.6666667,27754.22125,28160.5833333,,,,78243.3025,77636.375,,,,,19733.5570833,19035.125
07/30/2011,27435.44125,28237.8333333,25464.7045833,25756.625,,,,71769.425,72641.1666667,,,,,18869.2791667,18646.7083333
07/31/2011,27737.4229167,27216.5,25591.2425,26148.125,,,,72203.8875,72099.375,,,,,18875.2220833,18734.75
08/01/2011,30668.0504167,30383.8333333,29697.6370833,30132.3333333,,,,80882.1120833,82067.0,,,,,20516.4245833,21550.8333333
08/02/2011,31635.34875,31186.625,28528.8083333,30025.5833333,,,,81068.0345833,82418.5,,,,,20903.8775,21206.2916667
08/03/2011,31244.355,30888.5,27398.6808333,28222.0,,,,78352.36,77735.7916667,,,,,19709.3241667,18625.2916667
08/04/2011,28706.5179167,29471.125,25899.8725,26624.4583333,,,,73955.6708333,75055.2083333,,,,,19349.2804167,18959.625
08/05/2011,27426.8370833,28194.4583333,26754.8104167,26664.625,,,,73384.8845833,73864.2083333,,,,,19203.2370833,19005.125
08/06/2011,26878.5016667,27269.3333333,24415.52125,25483.8333333,,,,69285.86625,70417.5416667,,,,,17991.8433333,17664.375
08/07/2011,27359.1691667,27612.0833333,23410.1466667,24499.5833333,,,,67566.3716667,68664.5,,,,,16797.0558333,16552.8333333
08/08/2011,27922.11375,29097.9166667,25563.6545833,26122.8333333,,,,71784.33625,73386.375,,,,,18298.5679167,18165.625
08/09/2011,27487.19625,27845.5833333,24636.68625,25821.0833333,,,,69211.57125,70841.0,,,,,17087.68875,17174.3333333
08/10/2011,25162.2041667,25592.0,22945.9683333,23785.6666667,,,,64911.8533333,66009.4166667,,,,,16803.6808333,16631.75
08/11/2011,24226.6754167,24488.375,22957.5133333,23684.75,,,,64600.7808333,65358.75,,,,,17416.5920833,17185.625
08/12/2011,24113.81625,24366.125,23182.39875,23697.2083333,,,,64443.1008333,64567.625,,,,,17146.8858333,16504.2916667
08/13/2011,23942.22125,23322.9583333,21036.8716667,21351.5416667,,,,60415.1604167,59911.625,,,,,15436.0675,15237.125
08/14/2011,21563.0054167,22570.6666667,19019.5783333,20623.8333333,,,,56038.7145833,58397.7916667,,,,,15456.1308333,15203.2916667
08/15/2011,23716.4775,24018.3333333,23034.74375,23631.2083333,,,,64800.3166667,65787.9583333,,,,,18049.0954167,18138.4166667
08/16/2011,24141.09625,25086.9166667,24051.7279167,24719.125,,,,66388.5541667,68202.9166667,,,,,18195.73,18396.875
08/17/2011,26032.2558333,25357.125,24739.7920833,24120.125,,,,68721.7995833,66824.9583333,,,,,17949.7516667,17347.7083333
08/18/2011,27780.1983333,27460.0833333,25202.18375,25888.75,,,,70940.2908333,71608.1666667,,,,,17957.90875,18259.3333333
08/19/2011,26881.41125,27954.25,24853.3316667,25374.5,,,,69755.6554167,71212.625,,,,,18020.9125,17883.875
08/20/2011,24937.3004167,25404.2083333,21574.955,22696.9166667,,,,62136.69875,63613.125,,,,,15624.4433333,15512.0
08/21/2011,25020.4766667,24467.5833333,19709.93125,20872.2083333,,,,59934.70875,60206.125,,,,,15204.3008333,14866.3333333
08/22/2011,25584.225,26129.375,22311.3841667,22871.9166667,,,,66109.2670833,67052.5,,,,,18213.6579167,18051.2083333
08/23/2011,26516.8020833,26616.0416667,23174.96375,23936.9166667,,,,69342.33125,70270.75,,,,,19650.5654167,19717.7916667
08/24/2011,29663.92875,28962.1666667,26294.7041667,25951.8333333,,,,74868.10125,73969.375,,,,,18909.4683333,19055.375
08/25/2011,27282.5508333,28554.7083333,23634.825,25560.7916667,,,,68682.4145833,72503.4583333,,,,,17765.03875,18387.9583333
08/26/2011,25709.2675,26294.375,23071.5179167,23647.7083333,,,,66741.7991667,67987.7916667,,,,,17961.01375,18045.7083333
08/27/2011,24462.3566667,24744.5416667,21506.675,21638.5833333,,,,61584.8345833,61974.3333333,,,,,15615.8029167,15591.2083333
08/28/2011,22631.3425,22682.375,19144.9941667,20267.375,,,,56478.3445833,58184.0833333,,,,,14702.0079167,15234.3333333
08/29/2011,24530.4658333,24250.0,22377.5366667,22798.5,,,,64081.0904167,64284.3333333,,,,,17173.0879167,17235.8333333
08/30/2011,24508.24,25103.3333333,22631.5,23420.625,,,,63807.4625,65546.625,,,,,16667.7225,17022.6666667
08/31/2011,27539.3166667,26760.125,24034.2483333,23964.4583333,,,,69612.34125,68444.9166667,,,,,18038.77625,17720.3333333
09/01/2011,30553.3695833,30229.8333333,27672.8683333,27323.2916667,,,,78548.975,77495.25,,,,,20322.7370833,19942.125
09/02/2011,30338.1529167,30512.5,28472.0216667,29083.0416667,,,,77896.3375,78775.625,,,,,19086.1629167,19180.0833333
09/03/2011,27399.9375,28057.0416667,24209.3804167,25299.0833333,,,,67020.97,69322.25,,,,,15411.6520833,15966.125
09/04/2011,21367.7354167,23620.875,18934.1283333,20771.75,,,,53429.7304167,57937.5,,,,,13127.8666667,13544.875
09/05/2011,18199.5241667,19011.9583333,16737.4758333,17640.125,,,,48243.2641667,49871.25,,,,,13306.2641667,13219.1666667
09/06/2011,19993.0016667,20573.75,20003.0258333,20715.375,,,,55285.4020833,56539.5416667,,,,,15289.3745833,15250.4166667
09/07/2011,20562.1354167,20416.0833333,20693.89375,20972.5,,,,57118.0225,57059.625,,,,,15861.9933333,15671.0416667
09/08/2011,20774.4395833,20487.875,21164.81625,21284.125,,,,58317.0975,58139.5,,,,,16377.8416667,16367.5
09/09/2011,20601.3433333,20491.1666667,21480.5691667,21338.5,,,,58915.0295833,58322.0,,,,,16833.1170833,16492.3333333
09/10/2011,19631.2420833,19316.8333333,19869.095,19607.0416667,,,,55192.40375,54606.1666667,,,,,15692.0666667,15682.2916667
09/11/2011,20100.1729167,19196.625,19547.6583333,19192.375,,,,55271.2558333,53609.5833333,,,,,15623.4245833,15220.5833333
09/12/2011,23752.96375,22798.9583333,23680.0241667,23899.0,,,,65036.555,64358.75,,,,,17603.5670833,17660.7916667
09/13/2011,24981.8025,24800.7083333,22629.1033333,23236.0416667,,,,63225.43125,65066.6666667,,,,,15614.5254167,17029.9166667
09/14/2011,21647.6504167,22311.5416667,20656.5816667,21141.2916667,,,,57056.27125,58256.4583333,,,,,14752.0391667,14803.625
09/15/2011,20118.51625,20226.5,20232.0370833,20680.4583333,,,,55195.41875,55768.5416667,,,,,14844.8654167,14861.5833333
09/16/2011,19870.4445833,19539.1666667,19912.7083333,19880.0416667,,,,54477.4916667,54063.75,,,,,14694.33875,14644.5416667
09/17/2011,18522.4966667,18081.5,17784.295,18003.9166667,,,,49749.0179167,49495.875,,,,,13442.22625,13410.4583333
09/18/2011,18539.7754167,18385.4583333,17231.2004167,17328.5833333,,,,49059.8116667,48362.9583333,,,,,13288.8358333,12648.9166667
09/19/2011,21171.6775,20797.375,20715.2370833,20672.2916667,,,,56875.8429167,56482.7916667,,,,,14988.9283333,15013.125
09/20/2011,21498.6316667,21752.75,20759.53875,21457.2083333,,,,57375.0354167,58549.25,,,,,15116.865,15339.2916667
09/21/2011,22116.015,21101.875,20971.49125,21580.5833333,,,,58096.9425,57835.4166667,,,,,15009.43625,15152.9583333
09/22/2011,20919.0733333,21232.8333333,20436.8858333,20856.625,,,,56292.2083333,57245.3333333,,,,,14936.2491667,15155.875
09/23/2011,20292.0904167,20206.9166667,19964.385,20050.9583333,,,,55008.92875,54945.75,,,,,14752.4533333,14687.875
09/24/2011,18625.0345833,18500.0833333,17967.1308333,18035.6666667,,,,50085.60625,50009.7083333,,,,,13493.4408333,13473.9583333
09/25/2011,18435.6966667,18195.7083333,17540.20125,17801.375,,,,49209.3170833,49255.125,,,,,13233.4191667,13258.0416667
09/26/2011,20586.4783333,20483.375,20735.9358333,21293.0416667,,,,56463.91125,56915.9166667,,,,,15141.4970833,15139.5
09/27/2011,20546.7916667,20465.4583333,20564.3933333,20888.6666667,,,,56428.7791667,56757.2083333,,,,,15317.5941667,15403.0833333
09/28/2011,20813.92125,20525.1666667,20486.4629167,20896.6666667,,,,56937.43375,57058.0833333,,,,,15637.0495833,15636.25
09/29/2011,21105.3441667,20939.7916667,20484.46,20874.9583333,,,,56983.5375,57242.0416667,,,,,15393.7333333,15427.2916667
09/30/2011,20194.76375,20144.0,19736.91125,20444.1666667,,,,54748.9204167,55505.6666667,,,,,14817.2454167,14917.5
10/01/2011,18702.4666667,18359.9583333,17624.7329167,17946.0416667,,,,49859.27875,49915.5833333,,,,,13532.0791667,13609.5833333
10/02/2011,18530.385,17881.5416667,16923.705,17364.9583333,,,,48817.90875,48580.0833333,,,,,13363.81875,13333.5833333
10/03/2011,20689.45375,20437.5416667,19993.3629167,20551.2916667,,,,55930.8175,56304.5416667,,,,,15248.0008333,15315.7083333
10/04/2011,20878.7266667,21027.7083333,20179.01125,20936.875,,,,56469.9733333,57736.4166667,,,,,15412.2354167,15771.8333333
10/05/2011,21180.8983333,21124.25,20381.4441667,20697.5416667,,,,57358.7066667,57577.0,,,,,15796.3641667,15755.2083333
10/06/2011,21636.4875,21351.5416667,20690.1216667,20764.3333333,,,,58099.16125,57629.4583333,,,,,15772.5520833,15513.5833333
10/07/2011,21634.81625,21401.375,20570.3016667,20745.5,,,,58177.6258333,57784.9166667,,,,,15972.5079167,15638.0416667
10/08/2011,19877.8945833,19679.6666667,18625.4908333,18852.625,,,,53334.9920833,53130.375,,,,,14831.6066667,14598.0833333
10/09/2011,18987.9675,18945.9166667,17880.11375,18504.4583333,,,,51227.7954167,51613.125,,,,,14359.7141667,14162.75
10/10/2011,21167.70625,21207.25,20712.1175,21273.6666667,,,,57483.1045833,58074.2916667,,,,,15603.2808333,15593.375
10/11/2011,21421.1329167,21229.375,20937.41875,21310.2916667,,,,57989.3820833,58264.7916667,,,,,15630.8304167,15725.125
10/12/2011,20993.94375,20809.9166667,20873.16125,20884.4583333,,,,57401.3125,57307.5416667,,,,,15534.2075,15613.1666667
10/13/2011,20588.3708333,20533.3333333,20670.3275,20887.4166667,,,,56552.28625,56837.125,,,,,15293.5879167,15416.375
10/14/2011,19905.8908333,19786.4583333,19917.0954167,20308.2083333,,,,54901.465,55102.375,,,,,15078.47875,15007.7083333
10/15/2011,18409.77,17996.7083333,17764.4154167,18032.8333333,,,,50070.27125,49797.5833333,,,,,13896.0858333,13768.0416667
10/16/2011,18286.2583333,17833.1666667,16960.67125,17619.5416667,,,,48809.095,48978.625,,,,,13562.1654167,13525.9166667
10/17/2011,20209.2541667,19881.75,20049.505,20511.7916667,,,,55713.1983333,55748.625,,,,,15454.4391667,15355.0833333
10/18/2011,20913.94,20360.625,20399.255,20649.0,,,,57238.9745833,56693.25,,,,,15925.7795833,15683.625
10/19/2011,21546.3808333,21069.0416667,20859.5333333,20807.2916667,,,,58482.1825,57761.875,,,,,16076.2683333,15885.5416667
10/20/2011,21744.26,21495.375,20860.9108333,21083.8333333,,,,58608.24625,58585.2083333,,,,,16003.0754167,16006.0
10/21/2011,20996.0041667,20772.8333333,20365.1725,20631.1666667,,,,56969.7595833,56967.3333333,,,,,15608.5829167,15563.3333333
10/22/2011,19373.01625,18924.2083333,18175.7520833,18271.5,,,,51735.4695833,51290.9583333,,,,,14186.70125,14095.25
10/23/2011,18433.2125,18176.5,17565.86375,17686.2083333,,,,49860.5829167,49522.4166667,,,,,13861.5066667,13659.7083333
10/24/2011,20306.52875,20105.0416667,20152.5791667,20749.4166667,,,,56012.9783333,56339.9583333,,,,,15553.8704167,15485.5
10/25/2011,20642.7133333,20536.5833333,20675.80875,20689.1666667,,,,57105.5033333,56848.0833333,,,,,15786.98125,15622.3333333
10/26/2011,20343.1566667,20341.6666667,20634.9545833,21144.7083333,,,,56604.9483333,57344.9583333,,,,,15626.8370833,15858.5833333
10/27/2011,20731.4245833,20465.625,20612.1025,21065.1666667,,,,57028.2541667,57336.5833333,,,,,15684.7270833,15805.7916667
10/28/2011,21147.1108333,20273.0416667,20411.4416667,20572.7916667,,,,57167.11625,56375.625,,,,,15608.56375,15529.7916667
10/29/2011,19681.7704167,19138.25,18409.3691667,18445.6666667,,,,52531.1033333,52005.125,,,,,14439.96375,14421.2083333
10/30/2011,19286.4416667,18950.5833333,17889.0475,18169.8333333,,,,51139.845,51347.1666667,,,,,13964.3558333,14226.75
10/31/2011,20774.685,20806.9166667,20417.55375,21028.875,,,,56764.9904167,57540.875,,,,,15572.7516667,15705.0833333
11/01/2011,21171.3204167,20848.5,20543.1445833,20872.75,,,,57398.3166667,57489.75,,,,,15683.8516667,15768.5
11/02/2011,20771.1541667,20536.7916667,20460.2641667,20768.375,,,,57068.8320833,57191.5416667,,,,,15837.41375,15886.375
11/03/2011,21374.0216667,20796.3333333,20542.6370833,20881.5,,,,57873.04,57738.625,,,,,15956.38125,16060.7916667
11/04/2011,20937.105,20848.4583333,20313.2779167,20471.3333333,,,,57032.1116667,57262.5416667,,,,,15781.72875,15942.75
11/05/2011,19823.0666667,19442.0416667,18290.5045833,18487.2916667,,,,52535.5175,52615.4166667,,,,,14421.94625,14686.0833333
11/06/2011,19040.1470833,18617.75,17485.00125,17912.0416667,,,,50471.87625,50643.2916667,,,,,13946.7279167,14113.5
11/07/2011,20705.4679167,20587.2083333,20167.28,20477.6666667,,,,56487.68375,56941.125,,,,,15614.9358333,15876.25
11/08/2011,20722.4816667,20887.9583333,20674.3829167,21068.5833333,,,,57358.2554167,58264.9583333,,,,,15961.3908333,16308.4166667
11/09/2011,21184.5775,21280.75,20773.6329167,21331.4583333,,,,58170.2295833,59051.75,,,,,16212.0191667,16439.5416667
11/10/2011,22632.1175,22676.0416667,21019.66375,21839.9583333,,,,59986.0904167,61312.4166667,,,,,16334.3091667,16796.4166667
11/11/2011,22459.7795833,22160.7916667,20772.1133333,20951.5,,,,59052.4858333,59287.25,,,,,15820.5929167,16174.9583333
11/12/2011,19838.7866667,19889.4583333,18392.2558333,18733.7916667,,,,52708.01,53402.6666667,,,,,14476.9675,14779.4166667
11/13/2011,18635.5141667,18735.4166667,17472.34375,18179.8333333,,,,50161.7329167,51210.25,,,,,14053.875,14295.0
11/14/2011,20367.9266667,20277.5,20075.1666667,20762.875,,,,56236.4970833,57026.4583333,,,,,15793.40375,15986.0833333
11/15/2011,20685.985,20300.7083333,20484.1341667,21022.9583333,,,,57385.6033333,57732.75,,,,,16215.4841667,16409.0833333
11/16/2011,21618.8079167,21541.4583333,20831.5129167,21280.75,,,,59197.645,59727.4166667,,,,,16747.3241667,16905.2083333
11/17/2011,23026.1695833,22702.5,21627.8704167,21599.6666667,,,,61720.07,61371.1666667,,,,,17066.03,17069.0
11/18/2011,23020.9158333,22644.9583333,21032.17,21443.9583333,,,,60397.605,60753.625,,,,,16344.5191667,16664.7083333
11/19/2011,20433.1229167,20344.9166667,18722.59875,19262.7916667,,,,54870.72625,55145.0833333,,,,,15715.0045833,15537.375
11/20/2011,19714.91625,19455.125,17878.7216667,18742.6666667,,,,53095.86875,53639.7916667,,,,,15502.2308333,15442.0
11/21/2011,21837.3966667,21215.4166667,20859.6479167,20942.5416667,,,,59571.89875,59031.8333333,,,,,16874.8541667,16873.875
11/22/2011,21967.1270833,21400.75,21394.3595833,21411.125,,,,59835.04,59902.5,,,,,16473.5533333,17090.625
11/23/2011,21824.4108333,21662.8333333,20633.84875,21066.125,,,,58498.2808333,59227.4166667,,,,,16040.02125,16498.4583333
11/24/2011,18830.365,18891.375,16986.8470833,17246.4166667,,,,49430.4633333,50213.5833333,,,,,13613.25125,14075.7916667
11/25/2011,18773.0929167,18755.0833333,17083.3033333,17851.375,,,,49938.4754167,50901.5416667,,,,,14082.0791667,14295.0833333
11/26/2011,18467.7791667,18960.0,17310.49125,17647.375,,,,50318.9529167,51138.125,,,,,14540.6825,14530.75
11/27/2011,19839.7883333,19650.375,17785.3504167,17876.9166667,,,,52608.41125,52395.1666667,,,,,14983.2725,14867.875
11/28/2011,23330.4791667,22619.2916667,21241.8208333,20899.9583333,,,,61164.0975,60246.25,,,,,16591.7975,16727.0
11/29/2011,24040.3454167,24085.5416667,21797.6779167,21994.8333333,,,,62649.5095833,63217.125,,,,,16811.48625,17136.75
11/30/2011,24082.7395833,24840.25,21558.4629167,22405.2083333,,,,62568.0608333,64409.1666667,,,,,16926.8583333,17163.7083333
12/01/2011,23862.1025,24168.2083333,21612.4754167,22218.4583333,,,,62577.4508333,63596.875,,,,,17102.8729167,17210.2083333
12/02/2011,23238.6341667,23474.0833333,21514.1779167,21984.6666667,,,,62030.3841667,62700.0416667,,,,,17277.5720833,17241.2916667
12/03/2011,20971.4666667,21556.2916667,19835.1366667,20180.2083333,,,,56683.6670833,57638.7083333,,,,,15877.06375,15902.2083333
12/04/2011,20504.2533333,20830.5,18816.9195833,19791.25,,,,55160.9025,56472.3333333,,,,,15839.7295833,15850.5833333
12/05/2011,23927.1795833,23342.625,21803.845,22448.0,,,,63506.5475,63591.5,,,,,17775.5229167,17800.875
12/06/2011,24846.6825,24968.9583333,22312.7208333,22718.9583333,,,,65305.6716667,65938.7083333,,,,,18146.2683333,18250.7916667
12/07/2011,24892.8741667,25502.1666667,22326.7725,22945.0833333,,,,64969.95625,66665.3333333,,,,,17750.3095833,18218.0833333
12/08/2011,24802.8291667,25177.0833333,22396.9783333,22793.9583333,,,,65040.7041667,65899.5833333,,,,,17840.8966667,17928.5416667
12/09/2011,24585.4508333,25130.75,22429.5820833,22887.0,,,,65170.2266667,66353.6666667,,,,,18155.19375,18335.9166667
12/10/2011,24290.1545833,24495.125,20892.91375,21055.9583333,,,,62080.3383333,62347.2083333,,,,,16897.27,16796.125
12/11/2011,23400.5420833,23413.4166667,19511.1716667,20685.5833333,,,,58708.1275,60183.5833333,,,,,15796.41375,16084.5833333
12/12/2011,24524.3029167,24280.875,21931.51,22597.5416667,,,,63552.08625,64158.2083333,,,,,17096.2733333,17279.7916667
12/13/2011,23662.7170833,23913.0833333,22076.92875,22672.625,,,,62768.2383333,63806.3333333,,,,,17028.5925,17220.625
12/14/2011,22578.1725,22777.625,22155.1254167,22533.75,,,,61551.71375,62280.1666667,,,,,16818.4158333,16968.7916667
12/15/2011,22558.9008333,22762.125,21838.185,22681.5833333,,,,61847.6870833,62843.25,,,,,17450.60125,17399.5416667
12/16/2011,24189.2375,24000.125,22165.45,22562.125,,,,63885.4229167,64132.0416667,,,,,17530.7354167,17569.7916667
12/17/2011,23191.01875,23348.7916667,20602.76625,20882.7083333,,,,59960.8404167,60524.5833333,,,,,16167.0554167,16293.0833333
12/18/2011,21913.5633333,22850.375,19490.8895833,20456.1666667,,,,56785.075,59085.4166667,,,,,15380.6220833,15778.875
12/19/2011,22941.9166667,23502.7083333,21831.1170833,22709.1666667,,,,61789.4591667,63449.1666667,,,,,17016.4254167,17237.2916667
12/20/2011,22968.76625,23584.0416667,22266.7291667,23101.8333333,,,,62769.5879167,64285.0416667,,,,,17534.0925,17599.1666667
