DATE,COMP,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,,
9/19/2010,WEST,27410.704,26046.204,25122.326,24547.469,24320.829,24506.405,24920.917,25521.815,26577.47,28203.011,29569.373,30796.892,32017.512,32977.239,33447.129,33940.635,34157.469,34366.814,34189.422,34463.591,35416.787,34043.204,32081.299,30031.072,,718676
9/20/2010,WEST,28163.285,26935.547,26211.418,25830.657,26099.601,27530.076,30721.519,33265.285,34580.823,35715.824,36964.217,37903.968,38797.926,39559.602,40186.663,40358.633,40607.504,40579.612,40030.388,39746.968,40551.174,38926.077,36325.801,33506.829,,839099
9/21/2010,WEST,30922.807,29150.274,28178.323,27640.288,27723.35,28979.232,32067.168,34115.725,35481.706,36884.596,38674.238,40385.745,42076.291,43827.718,45304.081,46175.605,46622.324,46658.327,45531.562,44815.205,44527.479,42453.207,39337.664,35817.71,,913351
9/22/2010,WEST,33114.984,31217.972,29992.929,29118.947,29109.286,30351.308,33334.89,35797.846,37121.734,38339.937,39915.4,41313.379,42660.916,44066.759,44908.135,45075.928,44422.928,43297.559,42241.425,42008.064,42428.403,40419.479,37701.331,34495.841,,912455
9/23/2010,WEST,31809.728,30120.265,29185.189,28471.803,28465.035,29788.378,33008.411,35444.106,36833.579,38658.227,40835.219,42974.48,45262.656,47408.471,48654.844,49475.61,49987.999,49456.354,48097.081,47429.469,47489.399,45508.439,42308.547,38899.956,,965573
9/24/2010,WEST,35991.255,33803.092,32451.282,31413.362,31406.122,32546.771,35496.989,37837.821,39283.672,40719.147,42083.53,43073.336,43876.883,44505.578,45118.211,45025.808,44804.119,43859.346,42057.505,41093.785,41171.576,39414.88,37111.225,34162.39,,938308
9/25/2010,WEST,31599.378,29624.864,28308.349,27382.515,26940.854,27041.414,27739.122,28485.981,29797.388,31320.441,32634.441,33428.61,33907.962,34178.991,34136.86,34240.381,34245.488,33871.246,33028.15,33302.709,33641.046,32225.39,30529.229,28547.316,,750158
9/26/2010,WEST,26745.425,25336.719,24582.109,24022.107,23700.253,23949,24529.89,25245.793,26069.325,27353.234,28273.62,28920.545,29233.248,29401.876,29393.508,29201.681,29451.714,29797.012,30147.191,31329.642,32210.577,31321.429,29724.307,28021.607,,667962
9/27/2010,WEST,26426.931,25602.64,25223.862,25009.61,25347.738,26911.952,29994.08,32728.348,33724.808,34449.79,35225.088,35410.66,35724.297,35736.97,35608.26,35242.153,35281.021,35290.151,35211.707,36127.816,36531.82,35264.936,33110.129,30691.061,,775876
9/28/2010,WEST,28731.003,27407.579,26650.503,26346.436,26538.991,27869.687,30567.09,33221.399,34041.851,34596.413,35450.529,35689.616,36068.306,36172.51,36119.382,35919.99,35582.769,35367.572,35023.011,35819.031,36453.474,35243.182,32987.987,30366.084,,788234
9/29/2010,WEST,28248.403,27093.92,26321.982,25967.505,26193.41,27568.25,30640.795,32961.758,33519.567,34352.99,35032.577,35636.068,35958.913,36148.395,36203.862,36119.415,36105.271,35924.79,35651.875,36013.486,36819.509,35597.121,33278.406,30649.268,,788008
9/30/2010,WEST,28644.695,27321.529,26560.017,26201.158,26436.134,27808.8,30766.069,33422.585,34154.595,34929.729,35670.456,36297.298,36770.328,36789.339,36967.056,36617.055,36392.322,35993.366,35478.412,36137.668,36733.565,35437.175,33199.06,30624.723,,795353
10/1/2010,WEST,28535.797,27113.257,26341.073,25809.502,26052.029,27195.358,29972.249,32336.228,33000.542,33712.536,34543.62,34921.187,35105.971,35202.542,35063.011,34777.898,34499.009,34057.445,33360.166,33907.562,34333.27,33393.01,31848.422,29558.391,,764640
10/2/2010,WEST,27528.105,26211.5,25397.235,24990.376,24906.954,25384.618,26403.326,27704.72,28785.461,29879.774,30437.903,30641.348,30562.955,30438.455,30024.283,29883.642,29955.437,29927.928,30005.358,31143.073,31582.101,30784.405,29403.275,27716.153,,689698
10/3/2010,WEST,26059.824,24887.603,24241.619,23944.901,23782.185,24037.138,24676.754,25742.294,26796.379,28011.38,28660.944,29066.639,29340.095,29362.576,29234.811,29098.634,29488.249,29869.761,30419.088,31984.694,32711.183,31828.856,30278.156,28545.049,,672069
10/4/2010,WEST,26926.381,26116.803,25788.604,25577.076,25995.681,27471.683,30689.753,33359.311,34229.144,34722.471,35153.224,35227.192,35293.807,35085.928,34837.857,34435.456,34307.051,34190.535,34320.134,35735.958,36332.302,35099.314,33043.06,30526.89,,774466
10/5/2010,WEST,28653.4,27517.465,26894.339,26677.003,27036.012,28519.764,31794.725,34347.327,34822.264,35195.119,35447.007,35385.18,35540.347,35460.13,35312.715,35016.097,34957.945,34928.727,34967.632,36236.1,36712.331,35627.609,33502.984,31037.803,,791590
10/6/2010,WEST,29125.202,27976.23,27284.036,27005.3,27247.9,28721.919,31742.005,34317.882,34820.465,35145.063,35459.846,35681.922,35647.222,35732.55,35597.143,35392.22,35296.448,35155.773,34972.056,36134.858,36597.466,35552.547,33460.513,30884.718,,794951
10/7/2010,WEST,28889.918,27615.863,26926.259,26570.908,26836.063,28248.853,31363.479,33654.803,34222.046,34575.775,34975.461,35288.849,35471.324,35584.775,35646.347,35395.472,35207.834,34860.263,34514.031,35740.702,36181.08,34851.945,32678.421,30076.197,,785377
10/8/2010,WEST,28180.006,27015.725,26263.262,26043.909,26368.516,27838.907,30938.932,33389.254,33992.141,34400.13,34821.957,35130.04,35372.976,35503.939,35608.792,35435.424,35309.226,34909.145,34317.324,35056.665,34937.761,33843.264,32079.785,29858.219,,776615
10/9/2010,WEST,27922.778,26500.509,25655.843,25172.015,25029.622,25529.944,26652.107,28063.698,29059.341,30134.114,31101.854,31493.238,31845.535,32113.823,32237.757,32714.524,33006.031,33162.332,32933.75,33809.02,33734.811,32654.442,30843.087,28788.291,,720158
10/10/2010,WEST,26672.239,25449.511,24458.983,24059.484,23871.995,24038.92,24628.381,25546.033,26431.008,27675.525,28679.322,29592.11,30552.526,31458.694,32108.416,32608.119,33152.09,33366.365,33197.382,34665.615,34690.237,33225.406,31488.505,29413.838,,701031
10/11/2010,WEST,27735.239,26464.589,25782.72,25396.602,25723.038,27002.431,29920.23,32273.749,33296.971,34349.835,35510.287,36611.582,37400.561,38258.561,38761.947,38854.117,38865.685,38450.656,37791.669,38667.695,38190.2,36370.674,33951.795,31094.505,,806725
10/12/2010,WEST,28767.676,27269.58,26522.775,26188.845,26406.726,27608.818,30717.901,33136.799,33867.294,34546.288,35479.574,36280.214,37050.292,37579.505,38049.6,38006.613,37978.246,37339.786,36907.628,37984.882,37723.962,36125.174,33748.733,31047,,806334
10/13/2010,WEST,28734.266,27501.714,26716.298,26297.954,26540.979,27904.475,30935.951,33533.516,34279.6,34773.059,35166.497,35345.604,35506.001,35740.517,35973.509,35879.195,35594.256,35391.405,35289.428,36469.218,36412.387,35122.284,32916.162,30402.65,,788427
10/14/2010,WEST,28264.121,26896.72,26236.093,25878.381,26169.313,27662.27,30516.754,33263.723,33893.321,34630.404,35052.302,35316.25,35318.204,35214.053,35013.506,34539.719,34330.661,34089.06,34287.435,36139.779,36214.855,35105.292,33185.179,30801.402,,778019
10/15/2010,WEST,28885.013,27588.7,27056.806,26696.556,27068.238,28278.471,31144.313,33882.197,34552.173,34782.638,35061.565,35039.491,34789.41,34675.885,34277.949,33855.686,33467.856,33071.923,33209.977,34422.901,34543.972,33695.669,32303.509,30369.522,,772720
10/16/2010,WEST,28472.3,27373.236,26606.236,26375.64,26429.823,27001.427,28041.231,29751.049,30646.762,31375.772,31503.764,31363.968,31062.363,30546.571,30013.121,29782.395,29804.435,29850.865,30179.494,31795.697,31875.698,31126.064,29923.043,28264.007,,709165
10/17/2010,WEST,26683.483,25729.875,25103.558,24774.937,24766.135,25148.924,25918.188,27039.842,27764.981,28633.535,28744.841,28914.735,29054.373,29073.465,28896.253,28891.876,29042.905,29268.107,29737.044,31944.288,32104.45,30930.097,29572.023,27940.128,,675678
10/18/2010,WEST,26505.8,25633.709,25283.733,25421.821,25772.858,27560.65,30871.138,33752.206,34541.758,34993.458,35434.744,35350.755,35269.024,35183.692,35062.057,34680.335,34503.196,34521.841,35165.753,36635.857,36407.503,35039.859,32919.916,30575.941,,777088
10/19/2010,WEST,28650.82,27440.381,26772.042,26621.345,27093.305,28512.636,31682.772,34609.08,35095.067,35064.239,35357.507,35343.917,35113.393,35101.985,34955.38,34617.044,34192.829,34184.789,34577.099,36554.596,36435.151,35355.898,33119.793,31070.623,,787522
10/20/2010,WEST,29206.217,28059.083,27602.552,27319.869,27698.58,29184.213,32373.048,35154.223,35532.315,35479.895,35506.88,35385.506,35266.534,35289.899,35077.57,34809.947,34499.361,34407.089,34762.814,36584.338,36642.681,35422.928,33608.178,31149.468,,796023
10/21/2010,WEST,29042.081,28042.23,27307.577,27194.446,27650.935,29125.226,32278.632,35088.606,35473.24,35589.592,35549.764,35636.407,35473.412,35276.354,34919.269,34477.412,34203.617,34011.907,34701.365,36545.08,36556.799,35545.288,33745.732,31533.823,,794969
10/22/2010,WEST,29636.334,28607.753,28087.34,27925.957,28485.496,30071.646,33269.27,36049.721,36540.802,36563.297,36255.658,35689.776,35354.419,34953.465,34633.635,33976.512,33731.543,33362.912,33640.25,35244.809,34960.664,34381.589,32934.983,30997.774,,795356
10/23/2010,WEST,29168.12,28053.537,27410.122,27064.698,27209.696,27629.575,28753.861,30269.116,31337.865,31886.84,32264.117,32126.319,31626.359,31195.305,30546.01,30214.842,30060.082,30037.269,30721.713,32103.496,31836.264,31003.281,29781.702,28038.833,,720339
10/24/2010,WEST,26424.054,25345.293,24593.207,24135.952,24134.91,24304.467,24981.804,26146.741,27033.17,28093.953,28500.251,28945.098,29325.99,29467.888,29522.355,29475.042,29788.917,30049.767,31016.634,32824.433,32722.921,31515.166,30000.308,28122.133,,676470
10/25/2010,WEST,26650.678,25695.8,25127.254,25024.538,25394.626,26831.03,30161.849,33235.869,34198.65,34850.582,35448.815,35893.871,36087.86,36060.313,36099.27,35718.779,35483.232,35340.215,36099.52,37441.062,36929.173,35662.692,33368.432,30955.977,,783760
10/26/2010,WEST,29000.765,27694.004,26955.475,26652.75,26938.439,28445.537,31457.167,34471.575,35499.392,35710.257,35948.1,35903.178,35946.088,35891.265,35756.3,35415.55,35306.506,35446.017,36040.185,37024.579,36526.731,35138.9,33089.96,30594.264,,796853
10/27/2010,WEST,28593.545,27389.828,26775.927,26454.59,26723.906,28256.693,31238.939,34178.793,34896.913,35048.181,35472.854,35546.04,35491.501,35531.294,35275.045,35255.39,35233.13,34881.458,35383.279,36775.863,36311.318,35291.615,33278.441,30915.372,,790200
10/28/2010,WEST,28753.674,27471.42,26785.186,26714.562,27082.986,28632.386,31744.345,34477.371,35215.996,35490.242,35883.371,35793.229,35576.434,35622.286,35404.043,35193.413,35028.797,35016.188,35686.725,37088.001,36973.279,35960.717,34162.866,31845.586,,797603
10/29/2010,WEST,29892.467,28806.841,28107.829,27847.481,28207.839,29652.424,32793.308,35539.136,36267.747,36150.103,36219.214,35926.004,35583.022,35029.972,34557.07,33951.354,33650.657,33501.291,34338.252,35799.435,35789.184,35251.459,34064.241,32173.529,,799100
10/30/2010,WEST,30546.642,29477.404,28852.384,28652.675,28712.476,29337.495,30607.172,32162.483,33338.917,33767.78,33640.004,32957.749,32293.383,31480.676,30759.659,30438.296,30307.284,30319.121,31195.116,32584.94,32434.844,31733.297,30674.958,29165.264,,745440
10/31/2010,WEST,27945.256,26887.995,26401.86,26103.465,26198.741,26438.129,27250.906,28523.326,29252.291,29842.118,29938.163,30002.227,29990.906,29782.207,29393.537,29220.822,29221.719,29523.694,30753.826,32801.091,32951.167,32612.397,31530.712,29960.183,,702527
11/1/2010,WEST,28817.057,28270.314,27848.569,28120.809,28665.717,30716.938,34121.271,37260.331,38037.104,37681.956,37287.525,36673.713,36119.772,35751.14,35189.247,34725.945,34325.953,34533.831,36059.207,37993.196,37905.166,37035.829,35410.568,33345.724,,821897
11/2/2010,WEST,31554.156,30506.996,30088.119,29988.168,30582.681,32289.442,35362.923,38191.269,38926.183,38605.05,38113.199,37429.484,36633.933,36207.812,35737.961,35089.498,34791.83,35120.628,36649.202,38422.027,38195.681,37434.731,35640.788,33455.545,,845017
11/3/2010,WEST,31717.016,30770.098,30278.395,30253.347,30602.961,32303.403,35592.194,38369.099,38834.596,38672.392,38164.538,37721.476,37096.992,36603.346,36058.262,35515.072,35381.007,35669.194,37056.847,38190.024,37931.169,36806.439,34931.965,32475.897,,846996
11/4/2010,WEST,30638.283,29445.904,28926.081,28492.842,28857.24,30544.505,33725.784,36560.781,37297.042,37247.842,37325.968,37213.815,37125.686,36819.329,36553.9,36144.204,36124.566,36622.113,37911.842,38987.732,38648.416,37543.926,35635.435,33448.154,,837841
11/5/2010,WEST,31579.332,30367.674,29731.845,29603.067,30008.662,31587.867,34519.816,37315.039,38198.19,38355.953,38199.791,37997.682,37788.306,37454.329,36982.014,36543.094,36301.398,36524.366,37695.4,38442.622,38351.663,37346.729,35979.485,34075.016,,850949
11/6/2010,WEST,32171.225,31196.245,30524.713,30225.99,30229.94,30909.326,32047.922,34044.835,34898.823,35584.472,35460.793,35069.426,34610.625,34042.782,33255.665,32795.67,32824.502,33079.06,34400.537,36377.046,36229.966,35683.145,34599.137,33141.395,,803403
11/7/2010,WEST,31971.492,,30307.592,30034.334,30264.414,30776.949,32115.883,33011.654,33818.122,33577.621,32898.603,32227.092,31705.881,31402.306,30723.418,30619.402,30786.156,33213.74,35570.942,35976.026,35622.875,34547.402,33273.926,31828.07,,746274
11/8/2010,WEST,30657.825,30152.05,30032.341,30108.176,30986.968,32860.916,36345.956,38166.028,38220.664,37717.717,37177.631,36814.946,36385.973,35856.694,35533.09,35091.011,35086.792,36556.227,38377.434,38274.798,37558.595,36369.385,34130.846,31789.27,,840251
11/9/2010,WEST,30467.975,29494.033,29176.209,29196.861,29916.958,31859.923,35296.28,37004.558,37291.213,36854.153,36523.344,36052.299,35815.881,35586.475,35408.051,34930.542,34904.356,36413.593,38068.15,37884.39,37063.323,36138.9,34176.454,32001.299,,827525
11/10/2010,WEST,30347.382,29396.431,29108.522,29076.662,29697.574,31498.45,34845.202,36617.408,36807.085,36373.211,36110.651,35920.282,35500.723,35387.536,35209.471,34797.773,34618.39,36236.346,37911.442,37586.516,37122.64,36063.338,34301.208,31965.045,,822499
11/11/2010,WEST,30504.77,29543.964,29160.192,29188.237,29742.836,31367.149,34296.795,36329.998,36723.826,36509.437,36328.763,35985.468,35711.73,35420.485,35326.485,34760.414,34846.483,36403.552,37874.865,37510.582,36920.619,35970.184,34148.006,32206.482,,822781
11/12/2010,WEST,30652.313,29823.302,29445.017,29553.99,30049.111,31786.31,34923.655,37000.804,37234.676,36917.825,36491.219,36097.439,35495.488,35302.458,34870.864,34362.54,34105.159,35507.63,36680.131,36247.038,35794.759,34932.354,33570.56,31740.661,,818585
11/13/2010,WEST,30281.557,29192.237,28755.867,28513.48,28825.619,29530.204,30867.384,32199.623,33013.652,33232.749,33104.303,32680.887,32250.564,31623.603,31131.64,30851.968,31212.04,33250.37,34078.419,33799.109,33396.906,32581.797,31341.032,29806.847,,755522
11/14/2010,WEST,28404.536,27486.112,27031.18,26853.206,26938.375,27446.74,28335.464,29418.772,30520.071,31249.211,31321.161,31335.12,31196.294,30876.49,30725.735,30640.115,31313.619,33613.837,34999.462,34939.149,34585.491,33579.765,32283.925,30640.822,,735735
11/15/2010,WEST,29404.794,28869.762,28737.673,28867.305,29531.488,31434.481,34689.151,37148.723,37590.882,37372.451,37425.094,37216.57,36803.453,36470.342,36338.647,36138.469,36623.503,38410.839,39629.827,39327.821,38510.71,37304.429,35203.882,32890.396,,841941
11/16/2010,WEST,31007.34,29919.034,29486.447,29201.759,29613.013,31214.931,34628.692,36851.461,37381.735,37520.79,37809.066,37759.317,37568.968,37547.129,37513.249,37368.167,37874.412,39101.784,39821.992,39339.665,38450.584,37125.581,35106.369,32671.875,,851883
11/17/2010,WEST,31044.245,29974.761,29329.699,29261.258,29630.187,31257.336,34518.266,36836.633,37273.483,37259.014,37348.966,37139.349,36866.607,36635.791,36370.146,36251.599,36718.353,38942.094,39831.758,39612.192,39186.403,38116.953,36373.284,34286.857,,850065
11/18/2010,WEST,32599.133,31543.857,31088.833,30999.435,31578.534,33197.053,36507.599,38700.017,39097.283,38990.524,38972.93,38757.619,38623.403,38472.012,38155.186,37911.443,38354.037,40100.582,41000.248,40736.002,40190.665,39028.972,37179.018,34968.266,,886753
11/19/2010,WEST,33012.439,31950.913,31533.816,31464.448,31978.74,33873.72,37180.1,39242.052,39445.706,39053.021,38547.159,38163.724,37531.028,37084.753,36547.096,35932.151,36093.749,38113.068,39202.208,38775.738,38355.866,37433.328,35951.999,34104.696,,870572
11/20/2010,WEST,32380.797,31244.729,30632.167,30438.27,30520.305,31134.387,32411.913,33738.105,34439.471,34856.35,34873.11,34381.593,33748.286,33009.708,32272.972,32030.826,32676.315,34940.003,35822.542,35726.653,35401.161,34598.92,33441.515,31783.582,,796504
11/21/2010,WEST,30229.1,29254.008,28756.764,28472.137,28650.187,29051.523,29807.871,30811.417,31740.355,32060.307,31937.235,31617.405,31434.677,31023.058,30719.161,30739.497,31278.168,33823.049,34916.117,34748.239,34338.076,33203.081,31814.908,30173.063,,750599
11/22/2010,WEST,28678.639,27854.738,27596.39,27536.917,28112.321,29724.175,32714.692,35212.293,35946.937,36118.44,35953.216,36069.968,35890.144,35786.563,35476.823,35152.624,35392.506,37356.483,38106.27,37634.697,36889.946,35650.599,33727.571,31340.48,,809923
11/23/2010,WEST,29567.472,28359.087,27911.065,27836.343,28136.049,29887.442,32990.446,35379.177,35930.58,36377.277,36661.079,36641.015,36424.433,36098.556,35838.022,35370.882,35551.895,37810.593,39277.475,39151.459,38687.472,37872.33,36430.06,34499.62,,828690
11/24/2010,WEST,32701.839,31848.589,31424.547,31338.589,31868.361,33453.186,36271.09,38638.382,39503.064,39773.295,39970.665,39840.156,39544.025,39231.483,38916.272,38654.397,39239.16,40962.266,41057.63,40217.642,39279.958,38036.872,36195.413,33635.856,,891603
11/25/2010,WEST,31545.266,30139.115,29205.723,28762.028,28484.694,28917.922,29553.906,30606.585,31644.079,32969.52,33881.204,33974.462,33076.559,31982.927,31145.595,30490.846,30378.976,31458.276,31776.503,31755.054,31688.89,31330.953,30703.707,29469.58,,744942
11/26/2010,WEST,28285.538,27539.915,27266.028,27370.012,27856.524,28993.143,30394.103,31884.638,32620.665,33483.561,34053.382,34272.113,34191.143,33792.205,33344.57,33360.888,34394.234,36965.282,38090.732,37981.189,37578.271,37091.673,35932.406,34267.94,,791010
11/27/2010,WEST,32809.096,31471.677,31186.481,30872.682,31008.8,31489.717,32559.677,33665.232,34698.693,35532.401,35823.309,35830.651,35338.865,34733.027,34178.767,33819.97,34481.624,36715.296,38032.648,38055.991,37813.546,37111.488,35953.114,34452.62,,827635
11/28/2010,WEST,33178.409,32180.824,31676.484,31685.826,31756.718,32311.385,33226.116,34317.383,34714.042,34615.606,33854.477,33351.692,32832.7,32269.172,31694.661,31579.006,32310.106,35807.065,37823.708,38457.155,38341.242,37516.965,36198.2,34475.325,,816174
